ApprovalFY,BorrState,loan_count,total_approval,average_loan_amount,total_sba_guaranteed,average_jobs_supported,charge_off_count,paid_in_full_count,guarantee_pct,charge_off_rate_pct,paid_in_full_rate_pct
2023,TX,4099,2823132400.0,688736.8626494267,2095907433.0,14.020980727006586,99,521,0.7424049375084215,2.4152232251768724,12.710417174920712
2023,UT,904,439799700.0,486504.092920354,323427983.0,12.563053097345133,13,172,0.7353983711221267,1.4380530973451326,19.02654867256637
2023,VA,970,492372800.0,507600.824742268,363516010.0,13.742268041237113,28,126,0.7382942558971576,2.88659793814433,12.989690721649485
2023,VI,18,9812700.0,545150.0,6116630.0,17.555555555555557,0,3,0.6233381230446259,0.0,16.666666666666668
2023,VT,155,38506300.0,248427.74193548388,24035882.2,7.632258064516129,4,37,0.6242064856919517,2.5806451612903225,23.870967741935484
2023,WA,1409,842211200.0,597736.8346344925,615176305.0,9.800567778566359,30,233,0.7304299740967586,2.1291696238466997,16.536550745209368
2023,WI,962,480713500.0,499702.18295218295,350832400.0,10.647609147609147,23,171,0.729815992269824,2.3908523908523907,17.775467775467774
2023,WV,156,52175800.0,334460.25641025644,37212125.0,7.621794871794871,2,23,0.7132066015279114,1.2820512820512822,14.743589743589743
2023,WY,65,51044900.0,785306.1538461539,38513450.0,11.107692307692307,0,25,0.7545014291339586,0.0,38.46153846153846
2024,AK,116,86866000.0,748844.8275862068,64821545.0,9.258620689655173,0,8,0.7462245872953744,0.0,6.896551724137931
2024,AL,502,294508500.0,586670.3187250996,219465255.0,11.43824701195219,2,31,0.745191581906804,0.398406374501992,6.175298804780876
2024,AR,287,144840700.0,504671.4285714286,106910085.0,8.822299651567944,1,23,0.7381218469670472,0.34843205574912894,8.013937282229966
2024,AZ,1336,705467000.0,528044.1616766467,522944956.86,10.701347305389222,8,122,0.7412748673715426,0.5988023952095808,9.131736526946108
2024,CA,8269,4023520600.0,486578.8608054178,2979064932.66,10.3334139557383,98,663,0.7404124966229824,1.1851493530052002,8.017898173902527
2024,CO,1797,937664300.0,521794.26822481916,694379917.5,9.929326655537006,11,124,0.7405421295233273,0.6121313299944352,6.900389538119088
2024,CT,902,319007100.0,353666.4079822616,227259590.0,9.784922394678492,11,81,0.7123966519867426,1.2195121951219512,8.980044345898005
2024,DC,149,69317600.0,465218.79194630875,51244695.0,8.825503355704697,0,7,0.7392739362009071,0.0,4.697986577181208
2024,DE,243,85063300.0,350054.7325102881,62552200.0,7.08641975308642,4,8,0.7353606079237462,1.646090534979424,3.292181069958848
2024,FL,5905,2830413700.0,479324.9280270957,2083591437.3,10.132938187976292,48,445,0.7361437790171804,0.8128704487722269,7.535986452159187
2024,GA,2037,1305180800.0,640736.7697594502,977436014.0,11.436426116838488,21,141,0.748889360002844,1.0309278350515463,6.9219440353460975
2024,GU,10,764000.0,76400.0,558500.0,10.2,0,1,0.731020942408377,0.0,10.0
2024,HI,220,54809400.0,249133.63636363635,39960905.0,8.577272727272728,4,23,0.729088532259065,1.8181818181818181,10.454545454545455
2024,IA,421,146022000.0,346845.6057007126,108786973.0,9.028503562945367,5,53,0.7450039925490679,1.187648456057007,12.589073634204276
2024,ID,642,216893500.0,337840.3426791277,158247615.0,7.649532710280374,6,97,0.729609762394908,0.9345794392523364,15.109034267912772
2024,IL,2459,1173507800.0,477229.6868645791,857831495.0,11.37738918259455,26,173,0.7309976934111558,1.0573403822692151,7.035380235868239
2024,IN,1320,589875200.0,446875.1515151515,430584585.4,9.602272727272727,6,93,0.7299587868755967,0.45454545454545453,7.045454545454546
2024,KS,469,253112000.0,539684.434968017,186704605.0,10.618336886993603,3,48,0.7376363230506653,0.6396588486140725,10.23454157782516
2024,KY,521,220982100.0,424149.90403071017,161354585.0,8.591170825335892,4,48,0.7301703848411252,0.7677543186180422,9.213051823416507
2024,LA,578,333284900.0,576617.4740484429,248982000.0,10.522491349480969,6,37,0.7470545470256829,1.0380622837370241,6.401384083044983
2024,MA,1924,523371500.0,272022.60914760915,366471995.0,9.151767151767151,21,183,0.7002138920441789,1.0914760914760915,9.511434511434512
2024,MD,1236,434024200.0,351152.2653721683,316906210.0,9.987864077669903,14,76,0.7301579266778212,1.132686084142395,6.148867313915858
2024,ME,372,86392100.0,232236.82795698923,60711195.0,7.185483870967742,1,41,0.70274012322886,0.26881720430107525,11.021505376344086
2024,MI,2712,970486500.0,357849.00442477874,704244597.2,9.524705014749262,11,177,0.725661405078793,0.4056047197640118,6.5265486725663715
2024,MN,1614,686635200.0,425424.53531598515,494914157.5,11.736059479553903,6,169,0.7207818030593247,0.37174721189591076,10.47087980173482
2024,MO,1050,499345800.0,475567.4285714286,372695455.0,10.970476190476191,9,99,0.7463674571809756,0.8571428571428571,9.428571428571429
2024,MS,357,163112100.0,456896.6386554622,122526430.0,9.243697478991596,2,29,0.751179280997547,0.5602240896358543,8.123249299719888
2024,MT,213,98679300.0,463283.0985915493,72728300.0,10.539906103286384,1,24,0.7370167806216704,0.4694835680751174,11.267605633802816
2024,NC,1601,968872200.0,605166.8956901936,714996693.5,10.543410368519675,12,89,0.7379680142540987,0.749531542785759,5.559025608994379
2024,ND,123,41324400.0,335970.73170731706,29649495.0,9.94308943089431,0,18,0.7174815605308245,0.0,14.634146341463415
2024,NE,368,160558700.0,436300.8152173913,116957540.0,10.269021739130435,3,43,0.7284410000828357,0.8152173913043478,11.684782608695652
2024,NH,588,130405100.0,221777.38095238095,88586050.0,6.695578231292517,6,60,0.6793143059588928,1.0204081632653061,10.204081632653061
2024,NJ,2496,892053500.0,357393.2291666667,644695830.0,8.272836538461538,39,160,0.7227098262604205,1.5625,6.410256410256411
2024,NM,260,126771900.0,487584.23076923075,94610065.2,11.207692307692307,2,17,0.746301547898233,0.7692307692307693,6.538461538461538
2024,NV,746,353171000.0,473419.5710455764,261483395.0,10.754691689008043,11,64,0.7403875035039683,1.4745308310991958,8.579088471849866
2024,NY,4817,1444429900.0,299860.88851982565,1024849454.3,7.731368071413743,76,319,0.7095183049727785,1.5777454847415404,6.622379074112518
2024,OH,3838,1070303400.0,278870.08858780615,766715904.0,7.471339239187077,22,238,0.7163537965029355,0.5732152162584679,6.201146430432517
2024,OK,478,314712900.0,658395.1882845188,233555625.0,12.280334728033473,1,36,0.7421228205135538,0.20920502092050208,7.531380753138075
2024,OR,1058,351682900.0,332403.49716446124,255858125.0,7.614366729678639,6,120,0.7275250659045407,0.5671077504725898,11.342155009451796
2024,PA,2454,932641200.0,380049.38875305624,683180625.0,9.121026894865526,20,173,0.7325224587976598,0.8149959250203749,7.049714751426243
2024,PR,655,109214100.0,166739.08396946566,72550675.0,10.748091603053435,0,70,0.664297695993466,0.0,10.687022900763358
2024,RI,251,77029200.0,306889.2430278885,54566995.0,7.796812749003984,3,21,0.7083936351409595,1.1952191235059761,8.366533864541832
2024,SC,804,439717400.0,546912.1890547264,325878755.0,9.781094527363184,8,57,0.7411095285290052,0.9950248756218906,7.08955223880597
2024,SD,152,62290000.0,409802.63157894736,46789855.0,7.006578947368421,1,17,0.7511615829186065,0.6578947368421053,11.18421052631579
2024,TN,819,418670700.0,511197.4358974359,313396525.0,10.800976800976802,3,66,0.74855136745896,0.3663003663003663,8.058608058608058
2024,TX,5236,3201312100.0,611404.1443850268,2383693804.56,11.71409472880061,42,340,0.7445990050642047,0.8021390374331551,6.4935064935064934
2024,UT,1153,542683700.0,470671.0320901995,400186455.0,12.849956634865569,6,142,0.737421181067351,0.5203816131830009,12.315698178664354
2024,VA,1201,557721600.0,464381.01582014986,408837955.0,13.209825145711907,10,98,0.7330502440644221,0.832639467110741,8.159866777685263
2024,VI,21,9329700.0,444271.4285714286,6695375.0,6.380952380952381,0,3,0.7176409745222248,0.0,14.285714285714286
2024,VT,157,36008000.0,229350.31847133758,25284625.0,6.515923566878981,1,18,0.7021946511886248,0.6369426751592356,11.464968152866241
2024,WA,1862,962967100.0,517168.15252416756,701779840.0,9.038668098818475,14,162,0.7287682414072091,0.7518796992481203,8.70032223415682
2024,WI,1099,524543400.0,477291.53776160144,386303055.0,10.631483166515014,7,109,0.736455849029842,0.6369426751592356,9.918107370336669
2024,WV,208,84632600.0,406887.5,61593695.0,7.201923076923077,4,15,0.7277774167401214,1.9230769230769231,7.211538461538462
2024,WY,103,54949800.0,533493.2038834952,40582590.0,9.572815533980583,3,11,0.7385393577410655,2.912621359223301,10.679611650485437
2025,AK,115,80396600.0,699100.8695652174,60024370.0,10.695652173913043,0,1,0.7466033389471695,0.0,0.8695652173913043
2025,AL,629,355154000.0,564632.7503974562,266721637.6,11.303656597774244,2,7,0.7510027695028072,0.3179650238473768,1.1128775834658187
2025,AR,401,247453800.0,617091.7705735661,184771075.0,9.897755610972569,0,12,0.7466891799600572,0.0,2.9925187032418954
2025,AZ,1645,846321300.0,514481.03343465045,625475018.04,10.902735562310031,2,36,0.7390514903027963,0.12158054711246201,2.188449848024316
2025,CA,9691,4805601300.0,495882.9119801878,3567571776.5,9.840986482303167,14,281,0.7423778115966466,0.14446393561036014,2.8995975647508
2025,CO,2240,1211542200.0,540867.0535714285,896482087.0,10.490178571428572,3,70,0.7399511853569772,0.13392857142857142,3.125
2025,CT,1003,388250600.0,387089.33200398803,276286424.0,8.155533399800598,3,26,0.7116187946650951,0.29910269192422734,2.59222333000997
2025,DC,178,77970200.0,438034.8314606742,57547860.0,11.365168539325843,0,1,0.7380750594457882,0.0,0.5617977528089888
2025,DE,275,91766400.0,333696.0,66130615.0,6.487272727272727,1,5,0.7206408336820448,0.36363636363636365,1.8181818181818181
2025,FL,6298,3220367000.0,511331.6926008257,2390577922.5,9.553985392187997,8,145,0.7423308966027785,0.12702445220704986,2.3023181962527786
2025,GA,2377,1529328600.0,643386.032814472,1145427626.75,10.366007572570467,1,57,0.7489741751707253,0.04206983592763988,2.3979806478754733
2025,GU,7,2658000.0,379714.28571428574,1823500.0,12.0,0,0,0.6860421369450714,0.0,0.0
2025,HI,232,53619300.0,231117.6724137931,39550245.0,7.633620689655173,1,7,0.7376121098186661,0.43103448275862066,3.0172413793103448
2025,IA,428,175760000.0,410654.20560747664,130317580.0,9.38551401869159,0,15,0.7414518661811561,0.0,3.5046728971962615
2025,ID,811,289938000.0,357506.78175092477,212975180.0,7.727496917385944,0,41,0.7345542150390774,0.0,5.055487053020962
2025,IL,2821,1308391500.0,463804.14746543777,965755535.0,10.27578872740163,7,94,0.7381242808440746,0.24813895781637718,3.3321517192484933
2025,IN,1238,564691500.0,456132.06785137317,413533890.0,9.210016155088853,1,36,0.7323182481053815,0.08077544426494346,2.9079159935379644
2025,KS,496,243997300.0,491930.04032258067,181088560.0,11.080645161290322,0,16,0.7421744420942363,0.0,3.225806451612903
2025,KY,597,287344300.0,481313.73534338357,211003380.0,10.919597989949748,2,27,0.7343224835154204,0.33500837520938026,4.522613065326633
2025,LA,623,348555900.0,559479.7752808989,260314510.0,12.364365971107544,0,9,0.7468371931159392,0.0,1.4446227929373996
2025,MA,2033,595181200.0,292760.0590260698,421140910.0,8.164781111657648,8,63,0.7075843625437094,0.39350713231677326,3.0988686669945893
2025,MD,1477,526968400.0,356782.93838862557,385933537.0,9.942450914014895,0,28,0.7323656162304988,0.0,1.8957345971563981
2025,ME,411,104126900.0,253350.1216545012,72665470.0,7.489051094890511,1,19,0.6978549250962047,0.24330900243309003,4.622871046228711
2025,MI,2472,983836200.0,397991.99029126216,717559822.88,9.366100323624595,0,45,0.7293488721801454,0.0,1.8203883495145632
2025,MN,1583,686581100.0,433721.47820593807,503329866.75,11.38092229943146,2,64,0.7330960126196308,0.12634238787113075,4.042956411876184
2025,MO,1200,713411900.0,594509.9166666666,524521627.93,9.445,0,32,0.7352297150215745,0.0,2.6666666666666665
2025,MS,344,190968200.0,555140.1162790698,143599985.0,9.959302325581396,0,11,0.7519575772301357,0.0,3.197674418604651
2025,MT,265,143932500.0,543141.5094339623,106697090.0,9.022641509433962,0,9,0.7412994980285897,0.0,3.3962264150943398
2025,NC,1905,1205553600.0,632836.5354330709,897591531.0,10.854593175853019,4,37,0.7445471781594779,0.2099737532808399,1.942257217847769
2025,ND,132,100539000.0,761659.0909090909,74119740.0,10.257575757575758,0,10,0.7372237639125115,0.0,7.575757575757576
2025,NE,331,164223800.0,496144.41087613296,120364180.0,10.099697885196374,0,18,0.732927748596732,0.0,5.438066465256798
2025,NH,603,195950500.0,324959.36981757876,137616040.0,7.1011608623548925,0,23,0.7023000196478192,0.0,3.814262023217247
2025,NJ,2830,1202103700.0,424771.6254416961,876577269.0,8.551236749116608,3,68,0.7292027043923083,0.10600706713780919,2.402826855123675
2025,NM,311,187628100.0,603305.7877813504,139163665.0,12.504823151125402,0,13,0.7416994842456966,0.0,4.180064308681672
2025,NV,879,394414300.0,448707.96359499433,292074715.0,10.811149032992036,0,22,0.7405277014550435,0.0,2.502844141069397
2025,NY,5302,1831600400.0,345454.6208977744,1309143576.88,7.961335345152772,7,129,0.7147539260637856,0.13202565069784986,2.4330441342889477
2025,OH,3331,1246026200.0,374069.7087961573,904668838.0,8.856799759831882,0,80,0.7260431907451064,0.0,2.4016811768237765
2025,OK,510,306261000.0,600511.7647058824,226616650.0,14.266666666666667,0,10,0.7399461570359922,0.0,1.9607843137254901
2025,OR,1232,515250700.0,418222.9707792208,375654195.0,8.29788961038961,0,35,0.729070712567688,0.0,2.840909090909091
2025,PA,2702,1193835700.0,441834.0858623242,886336620.0,10.215025906735752,0,58,0.7424276389121217,0.0,2.146558105107328
2025,PR,548,89791600.0,163853.28467153283,58362180.0,9.607664233576642,0,27,0.6499737169178409,0.0,4.927007299270073
2025,RI,333,105922400.0,318085.28528528527,75191825.0,7.474474474474475,0,17,0.7098765228129272,0.0,5.105105105105105
2025,SC,927,503104800.0,542723.6245954692,374674035.0,9.336569579288026,1,32,0.7447236341215587,0.10787486515641856,3.451995685005394
2025,SD,175,84024600.0,480140.5714285714,62791670.0,9.24,1,10,0.7473010285083178,0.5714285714285714,5.714285714285714
2025,TN,1021,546946600.0,535696.9637610186,409113512.0,10.101860920666013,2,33,0.7479953472605918,0.1958863858961802,3.2321253672869736
2025,TX,6300,4067584200.0,645648.2857142857,3039229687.7,11.501587301587302,4,143,0.7471829809202228,0.06349206349206349,2.2698412698412698
2025,UT,1344,611399600.0,454910.4166666667,452601510.72,10.214285714285714,0,47,0.7402711920648951,0.0,3.4970238095238093
2025,VA,1497,755566500.0,504720.4408817635,559611985.0,11.032064128256513,4,29,0.7406521927586784,0.26720106880427524,1.9372077488309953
2025,VI,19,20573400.0,1082810.5263157894,15775290.0,21.36842105263158,0,0,0.7667808918311995,0.0,0.0
2025,VT,209,60269000.0,288368.4210526316,42901110.0,6.679425837320574,0,6,0.7118271416482769,0.0,2.8708133971291865
2025,WA,2214,1128309600.0,509624.9322493225,828028721.5,8.043360433604336,2,70,0.7338665925558021,0.09033423667570009,3.1616982836495033
2025,WI,1123,547737200.0,487744.6126447017,404741510.0,10.667853962600178,1,29,0.738933762395543,0.08904719501335707,2.5823686553873553
2025,WV,212,71942100.0,339349.5283018868,53016045.0,10.476415094339623,0,5,0.7369265701168023,0.0,2.358490566037736
2025,WY,145,69359900.0,478344.1379310345,52575925.0,7.324137931034483,0,8,0.7580161591928477,0.0,5.517241379310345
